index	kind	syllables	preview
90	prose	17	དྲག་པོའི་གསུང་གིས་གཞན་གྱིས་བྱས་པའི་སྦྱོར་བ་ངན་པ་བཤིག་ཅིང་ཕྱིར་བཟློག་པའོ། །
91	prose	8	གཡས་བསྐུམ་གཡོན་བརྐྱང་ཞེས་པ་ནི་
92	prose	3	བཞུགས་ཚུལ་ལོ། །
93	prose	4	ཞབས་ཀྱིས་མནན་ཏེ། །
94	prose	3	ཞེས་པ་ནི།
95	prose	6	གོང་དུ་བཤད་པའི་དོན་ཏོ། །
96	prose	8	མེ་འབར་འཁྲུགས་པ་ཤིན་ཏུ་འབར་མ། །
97	prose	3	ཞེས་པ་ནི།
98	prose	9	མེ་འབར་བའི་དབུས་ན་བསྒྱིངས་ནས་བཞུགས་པའོ། །
99	prose	8	ཕྱག་འཚལ་ཏུ་རེ་འཇིགས་པ་ཆེན་མོས། །
100	prose	3	ཞེས་པ་ནི།
101	prose	18	ཏུ་རེའི་འཇིགས་པས་བདུད་ཐམས་ཅད་སེལ་བ་སྟེ། བདུད་སྐྲག་པར་བྱེད་པས་འཇིགས་པ་ཆེན་མོའོ། །
102	prose	8	བདུད་ཀྱི་དཔའ་བོ་རྣམ་པར་འཇོམས་མ། །
103	prose	3	ཞེས་པ་ནི།
104	prose	16	དཔའ་བོ་ནི་ཉོན་མོངས་པའི་བདུད་དོ། །དེ་བཅོམ་པས་གསུམ་པོ་ཞོར་ལ་འཇོམས་སོ། །
105	prose	8	ཆུ་སྐྱེས་ཞལ་ནི་ཁྲོ་གཉེར་ལྡན་མཛད། །
106	prose	3	ཅེས་པ་ནི།
107	prose	23	ཆུ་སྐྱེས་ཞལ་ནི། པདྨ་ཁ་བྱེ་བ་ལྟར་ཡིད་དུ་འོང་བའི་དཔལ་མོའི་ཞལ་ལོ། །ཁྲོ་གཉེར་ལྡན་མཇད
108	prose	8	དགྲ་བོ་ཐམས་ཅད་མ་ལུས་གསོད་མ། །
109	prose	3	ཞེས་པ་ནི།
110	prose	14	མི་མཐུན་པའི་ཕྱོགས་ཉོན་མོངས་པ་ལ་སོགས་པ་ཐམས་ཅད་གསོད་པའོ། །
111	prose	8	ཕྱག་འཚལ་དཀོན་མཆོག་གསུམ་མཚོན་ཕྱག་རྒྱའི། །
112	prose	8	སོར་མོས་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་མ། །
113	prose	3	ཞེས་པ་ནི།
114	prose	24	གཡོན་པའི་ཕྱག་མཐེབ་སྲིན་གྱིས་པདྨ་ཐུགས་ཀར་བསྣམས་པས་བརྒྱན་པའོ། །སོར་མོ་གསུམ་བརྐྱངས་
115	prose	8	མ་ལུས་ཕྱོགས་ཀྱི་འཁོར་ལོས་བརྒྱན་པའི། །
116	prose	4	ཞེས་པ་ནི་
117	prose	12	གཡས་པས་མཆོག་སྤྱིན་མཛད་པའི་ཕྱག་མཐིལ་འཁོར་ལོས་བརྒྱན་པའོ། །
118	prose	8	རང་གི་འོད་ཀྱི་ཚོགས་རྣམས་འཁྲུག་མ། །
119	prose	3	ཞེས་པ་ནི།
120	prose	15	ཕྱག་གི་འཁོར་ལོ་ལས་འོད་ཟེར་འཕྲོས་པས་འོད་གཞན་ཟིལ་གྱིས་གནོན་པའོ། །
121	prose	8	ཕྱག་འཚལ་རབ་ཏུ་དགའ་བར་བརྗིད་པའི། །
122	prose	8	དབུ་རྒྱན་འོད་ཀྱི་ཕྲེང་བས་སྤེལ་མ། །
123	prose	3	ཞེས་པ་ནི། །
124	prose	32	རབ་ཏུ་དགའ་བའི་སེམས་ཅན་ཐམས་ཅད་ཀྱི་འདོད་པ་བསྐང་བ། བརྗིད་པ་ནི་གཞན་ཟིལ་གྱིས་གནོན་པའོ
125	prose	7	བཞད་པས་རབ་བཞད་ཏུཏྟཱ་ར་ཡིས། །
126	prose	3	ཞེས་པ་ནི།
127	prose	6	སྔགས་ཀྱིས་བཞད་སྒྲ་སྒྲོགས་པའོ། །
128	prose	8	བདུད་དང་འཇིག་རྟེན་དབང་དུ་མཛད་མ། །
129	prose	3	ཞེས་པ་ནི།
130	prose	12	སྔགས་ཀྱི་བཞད་སྒྲ་དེས། བདུད་དང་འཇིག་རྟེན་དབང་དུ་མཛད་པའོ། །
131	prose	8	ཕྱག་འཚལ་ས་གཞི་སྐྱོང་བའི་ཚོགས་རྣམས། །
132	prose	3	ཞེས་པ་ནི།
133	prose	3	ཕྱོགས་སྐྱོང་བཅུའོ། །
134	prose	8	ཐམས་ཅད་འགུགས་པར་ནུས་པ་ཉིད་མ། །
135	prose	3	ཞེས་པ་ནི།
136	prose	10	ཅི་གསུང་ཉན་པའི་སྒོ་ནས་ཕོ་ཉ་བྱེད་པའོ། །
137	prose	8	ཁྲོ་གཉེར་གཡོ་བའི་ཡི་གེ་ཧཱུཾ་གིས། །
138	prose	3	ཞེས་པ་ནི།
139	prose	13	ཁྲོ་མོར་བཞུགས་པའི་ཐུགས་ཀ་ན་ཡི་གེ་ཧཱུཾ་གིས་མཚན་པའོ། །
140	prose	8	ཕོངས་པ་ཐམས་ཅད་རྣམ་པར་སྒྲོལ་མ། །
141	prose	3	ཞེས་པ་ནི།
142	prose	27	མི་མཐུན་པའི་ཕྱོགས་ཀྱིས་གཟིར་ཞིང་། མཐུན་པའི་ཕྱོགས་ཀྱིས་ཕོངས་པའི་སེམས་ཅན་ཐམས་ཅད་སྡ
143	prose	8	ཕྱག་འཚལ་ཟླ་བའི་དུམ་བུས་དབུ་རྒྱན། །
144	prose	3	ཞེས་པ་ནི།
145	prose	7	ཚེས་གཅིག་ཟླ་བས་དབུ་བརྒྱན་པའོ། །
146	prose	8	བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ། །
147	prose	3	ཞེས་པ་ནི།
148	prose	8	ཟླ་བ་དེ་ལས་འོད་ཟེར་འབར་བའོ། །
149	prose	8	རལ་པའི་ཁྲོད་ན་འོད་དཔག་མེད་ལས། །
150	prose	3	ཞེས་པ་ནི།
151	prose	12	རལ་པའི་གསེབ་ན་སྣང་བ་མཐའ་ཡས་ཀྱིས་དབུ་བརྒྱན་པའོ། །
152	prose	8	རྟག་པར་ཤིན་ཏུ་འོད་ནི་མཛད་མ། །
153	prose	3	ཞེས་པ་ནི།
154	prose	17	སྣང་བ་མཐའ་ཡས་ཀྱིས་སེམས་ཅན་དོན་དུ་འོད་ཟེར་དཔག་ཏུ་མེད་པར་འགྱེད་པའོ། །
155	prose	8	ཕྱག་འཚལ་བསྐལ་པ་མཐའ་མའི་མེ་ལྟར། །
156	prose	8	འབར་བའི་ཕྲེང་བའི་དབུས་ན་གནས་མ། །
157	prose	3	ཞེས་པ་ནི།
158	prose	29	བསྐལ་པ་མཐའ་མ་ཉི་མ་བདུན་ཤར་བའི་དུས་སུ་ས་རྡོ་རི་བྲག་ཐམས་ཅད་མེ་ལྟར་འབར་ནས་འོང་བས། །
159	prose	8	གཡས་བརྐྱང་གཡོན་བསྐུམ་ཀུན་ནས་བསྐོར་དགའི། །
160	prose	3	ཞེས་པ་ནི།
161	prose	7	བཞུགས་ཚུལ་སྔ་མ་ལས་བཟློག་པའོ། །
162	prose	8	དགྲ་ཡི་དཔུང་ནི་རྣམ་པར་འཇོམས་མ། །
163	prose	3	ཞེས་པ་ནི།
164	prose	7	མི་མཐུན་པ་ཐམས་ཅད་འཇོམས་པའོ། །
165	prose	15	ཕྱག་འཚལ་ས་གཞིའི་ངོས་ལ་ཕྱག་གི། མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུང་མ། །
166	prose	3	ཞེས་པ་ནི།
167	prose	11	ཕྱག་གཡོན་པ་ས་ལ་བརྡབས་ནས་སྡིགས་མཛུབ་མཛད་པའོ། །
168	prose	8	ཁྲོ་གཉེར་ཅན་མཛད་ཡི་གེ་ཧཱུཾ་གིས། །
169	prose	3	ཞེས་པ་ནི།
170	prose	35	ངག་ཏུ་ཧཱུྃ་ཞེས་བརྗོད་པས་ཕྱག་གཡས་རྡོ་རྗེ་འཛིན་པ་དེ་ལས་འོད་ཟེར་འཕྲོས་པས་འགྲོ་བ་རིག
171	prose	8	རིམས་པ་བདུན་པོ་རྣམས་ནི་འགེམས་མ། །
172	prose	5	ཞེས་པའམ་ཡང་ན་
173	prose	19	ས་འོག་རིམ་པ་བདུན་ན་གནས་པའི་ཀླུ་དང་ལྷ་མིན་སོགས་དུམ་བུར་འཐོར་བར་མཛད་པའོ། །
174	prose	8	ཕྱག་འཚལ་བདེ་མ་དགེ་མ་ཞི་མ། །
175	prose	3	ཞེས་པ་ནི།
176	prose	34	བདེ་མ་ནི་ཟག་མེད་ཀྱི་བདེ་བ་དང་ལྡན་མ། དགེ་མ་ནི་བླང་བྱ་ཉོན་མོངས་པ་དང་བྲལ་བས་དགེ་མ། 
177	prose	8	མྱ་ངན་འདས་ཞི་སྤྱོད་ཡུལ་ཉིད་མ། །
178	prose	3	ཞེས་པ་ནི།
179	prose	16	རྟོག་པ་ཟད་པས་མྱ་ངན་འདས། སྡུག་བསྔལ་ཞི་བས་ཞི་བདེའི་ངང་ལ་སྤྱོད་པའོ། །
180	prose	8	སྭཱ་ཧཱ་ཨོཾ་དང་ཡང་དག་ལྡན་པས། །
181	prose	8	སྡིག་པ་ཆེན་པོ་འཇོམས་པ་ཉིད་མ། །
182	prose	3	ཞེས་པ་ནི།
183	prose	14	བདག་ཆོས་སྐུའི་ངོ་བོས་ནི། གཞན་གྱི་སྤང་བྱ་ཉོན་མོངས་པ་འཇོམས་པའོ། །
184	prose	8	ཕྱག་འཚལ་ཀུན་ནས་བསྐོར་རབ་དགའ་བའི། །
185	prose	8	དགྲ་ཡི་ལུས་ནི་རབ་ཏུ་འགེམ་མ། །
186	prose	8	ཡི་གེ་བཅུ་པའི་ངག་ནི་བཀོད་པའི། །
187	prose	14	, ཨོཾ་ཏཱ་རེ་ཏུཏྟཱ་རེ་ཏུ་རེ་སྭཱ་ཧཱ། ཞེས་པ་ཞི་བའི་སྔགས་སོ། །
188	prose	8	རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ཉིད་མ། །
189	prose	18	ཨོཾ་ན་མཿ ཏཱ་རེ་ན་མོ་ཧ་རི་ཧཱུཾ་ཧ་ར་སྭཱ་ཧཱ། །ཞེས་པ་ཁྲོ་མོའི་སྔགས་སོ། །
190	prose	8	ཕྱག་འཚལ་ཏུ་རེའི་ཞབས་ནི་བརྡབས་པས། །
191	prose	8	ཧཱུཾ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། །
192	prose	3	ཞེས་པ་ནི།
193	prose	6	ལས་ཁྲོ་མོའི་སྐུར་བསྐྱེད་པའོ། །
194	prose	8	རི་རབ་མན་དྷཱ་ར་དང་འབིགས་བྱེད། །
195	prose	3	ཞེས་པ་ནི།
196	prose	27	སྟོང་གསུམ་གྱི་ཕྱི་རོལ་ན་རི་རབ་མན་དཱ་ར་བ་ཞེས་བྱ་བ་ཡང་ཡི་གེ་ཧཱུཾ་གི་འོད་ཟེར་གྱིས་འ
197	prose	8	འཇིག་རྟེན་གསུམ་པོ་གཡོ་བ་ཉིད་མ། །
198	prose	3	ཞེས་པ་ནི།
199	prose	11	འདོད་ཁམས་གཟུགས་ཁམས་གཟུགས་མེད་ཁམས་གཡོ་བར་བྱེད་པའོ། །
200	prose	8	ཕྱག་འཚལ་ལྷ་ཡི་མཚོ་ཡི་རྣམ་པའི། །
201	prose	8	རི་དྭགས་རྟགས་ཅན་ཕྱག་ན་བསྣམས་མ། །
202	prose	3	ཞེས་པ་ནི།
203	prose	31	ཟླ་བའི་དཀྱིལ་འཁོར་ལྷའི་མཚོ་ལྟ་བུའི་ཟླ་བའི་དཀྱིལ་འཁོར་ཕྱག་ན་བསྣམས་པའོ། །དེ་ཉོན་མོ
204	prose	8	ཏཱ་ར་གཉིས་བརྗོད་ཕཊ་ཀྱི་ཡི་གེས། །
205	prose	8	དུག་རྣམས་མ་ལུས་པར་ནི་སེལ་མ། །
206	prose	14	ཏཱ་ར་ཞེས་པའི་སྔགས་དེས་བརྟན་པ་དང་གཡོ་བའི་དུག་སེལ་བའོ།།
207	prose	8	ཕྱག་འཚལ་ལྷ་ཡི་ཚོགས་རྣམས་རྒྱལ་པོ། །
208	prose	8	ལྟ་དང་མི་འམ་ཅི་ཡིས་བསྟེན་མ། །
209	prose	5	ཞེས་པ་གཉིས་ནི་
210	prose	22	ལྷ་ཚོགས་དེ་རྣམས་ཀྱི་དཔོན་ནམ་མི་འམ་ཅི་ཡི་རྒྱལ་པོ་ལྗོན་པ་ལ་སོགས་པས་ཞབས་ལ་མཆོད་པའོ།
211	prose	8	ཀུན་ནས་གོ་ཆ་དགའ་བའི་བརྗིད་ཀྱིས། །
212	prose	3	ཞེས་པ་ནི།
213	prose	11	ལྷའི་སྐུ་དང་སྔགས་ཀྱི་གོ་ཆའི་ཚུལ་དུ་གནས་པའོ། །
214	prose	8	རྩོད་དང་རྨི་ལམ་ངན་པ་སེལ་མ། །
215	prose	3	ཞེས་པ་
216	prose	12	མུ་སྟེགས་ཀྱི་རྩོད་པ་དང་རྨི་ལམ་ངན་པ་སེལ་བའོ། །
217	prose	8	ཕྱག་འཚལ་ཉི་མ་ཟླ་བ་རྒྱས་པའི། །
218	prose	8	སྤྱན་གཉིས་པོ་ལ་འོད་རབ་གསལ་མ། །
219	prose	7	ཧ་ར་གཉིས་བརྗོད་ཏུཏྟཱ་རེ་ཡིས། །
220	prose	8	ཤིན་ཏུ་དྲག་པོའི་རིམས་ནད་སེལ་མ། །
221	prose	3	ཞེས་པ་ནི།
222	prose	34	ཉི་མ་ཟླ་བ་རྒྱས་པ་ནི། སྤྱན་གཡས་པ་ཟླ་བ་གཡོན་པ་ཉི་མས་མཚོན་པ་སྟེ་འོད་རབ་གསལ་མ་ནི་གོང
223	prose	26	ཧ་ར་གཉིས་བརྗོད་ཅེས་པ་ནི་ཞི་ཁྲོ་གཉིས་ཀྱིས་སྔགས་ཀྱི་གསུང་གིས་ཤིན་ཏུ་དྲག་པོའི་རིམས་
224	prose	8	ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པས། །
225	prose	3	ཞེས་པ་ནི།
226	prose	9	སྐུ་གསུང་ཐུགས་ལ་ཨོཾ་ཨཱཿཧཱུཾ་གསུམ་བཀོད་པའོ། །
227	prose	8	ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། །
228	prose	3	ཞེས་པ་ནི།
229	prose	9	ཉོན་མོངས་པ་ཞི་བའི་མཐུ་དང་ལྡན་པའོ། །
230	prose	8	གདོན་དང་རོ་ལངས་གནོད་སྦྱིན་ཚོགས་རྣམས། །
231	prose	3	ཞེས་པ་ནི།
232	prose	8	བར་དུ་གཅོད་པ་ཐམས་ཅད་ཞི་བའོ། །
233	prose	8	འཇོམས་པ་ཏུ་རེ་རབ་མཆོག་ཉིད་མ། །
234	prose	3	ཞེས་པ་ནི།
235	prose	15	ཡི་གེ་བཅུ་པའི་སྔགས་ཀྱི་མཐུས་མི་མཐུན་བའི་ཕྱོགས་ཐམས་ཅད་འཇོམས་པའོ། །
236	prose	9	རྩ་བའི་སྔགས་ཀྱི་བསྟོད་པ་འདི་དང་། །
237	prose	3	ཞེས་པ་ནི།
238	prose	8	ཞི་བ་དང་ཁྲོ་མོའི་བསྟོད་པ་འདི།
239	prose	8	ཕྱག་འཚལ་བ་ནི་ཉི་ཤུ་རྩ་གཅིག །
240	prose	7	གིས་བསྟོད་པ་འདི་རང་ངོ་། །
241	prose	8	ལྷ་མོ་ལ་གུས་ཡང་དག་ལྡན་པའི། །
242	prose	9	ཞེས་པ་ནི། ལུས་ངག་ཡིད་གསུམ་ལྷ་མོ་ལ། །
243	prose	8	བློ་ལྡན་གང་གིས་རབ་དང་བརྗོད་པས། །
244	prose	8	སྲོད་དང་ཐོ་རངས་ལངས་པར་བྱས་ཏེ། །
245	prose	16	ཞེས་པ་ནི། སྲོད་ཁྲོ་མོའི་སྐུ་དྲན་པ་དང་ཐོ་རང་ཞི་བའི་སྐུ་དྲན་པའོ། །
246	prose	8	དྲན་པས་མི་འཇིགས་ཐམས་ཅད་རབ་སྟེར། །
247	prose	13	ཞེས་པ་ནི། ལྷའི་སྐུ་དྲན་པ་ཙམ་གྱིས་མི་འཇིགས་པ་སྦྱིན་པའོ། །
248	prose	8	སྡིག་པ་ཐམས་ཅད་རབ་དུ་ཞི་བ། །
249	prose	7	ཞེས་པ་ནི། དྲན་པ་ཙམ་གྱིས་སོ། །
250	prose	8	ངན་འགྲོ་ཐམས་ཅད་འཇོམས་པ་ཉིད་དོ། །
251	prose	8	ཞེས་པ་ནི། ངན་འགྲོའི་འབྲས་བུ་ཞི་བའོ། །
252	prose	8	རྒྱལ་བ་བྱེ་བ་ཕྲག་བདུན་རྣམས་ཀྱིས། །
253	prose	15	ཞེས་པ་ནི། བར་མ་ཆད་པར་བདག་ལ། མྱུར་དུ་དབང་ནི་བསྐུར་བར་འགྱུར་ལ། །
254	prose	9	འདི་ལས་ཆེ་བ་ཉིད་ནི་འཐོབ་ཅིང་། །
255	prose	17	ཞེས་པ་ནི་ཚེ་འདི་དང་། དེར་ཡང་མ་ཟད། སངས་རྒྱས་གོ་འཕང་མཐར་ཐུག་དེར་འགྲོ། །
256	prose	13	ཐུན་མོང་གི་འབྲས་བུའང་། དེ་ཡི་དུག་ནི་དྲག་པོ་ཆེན་པོ། །
257	prose	7	གཏན་གནས་པའམ་གཞན་ཡང་འགྲོ་བ། །
258	prose	20	ཞེས་པ་ནི། ནག་པོ་བརྩེགས་པ་སོགས་དང་།སྡིག་སྦྲུལ་སོགས་བརྟན་གཡོའི་དུག་དྲག་པོ་ཆེན་པོ་ར
259	prose	9	ཟོས་པ་དང་ནི་འཐུངས་བ་ཉིད་ཀྱང་། །
260	prose	20	ཞེས་པ་ནི། དུག་ཟོས་པ་དང་ནི་འཐུང་བ་ཉིད་ཀྱང་ནི། དྲན་པས་རབ་ཏུ་སེལ་བ་ཉིད་འཐོབ་སྟེ། །
261	prose	12	བསྟོད་པ་དང་ལྷ་དང་སྔགས་དྲན་པས་དུག་རྣམས་སེལ་ལོ། །
262	prose	21	གདོན་དང་རིམས་དང་དུག་གིས་གཟིར་བའི། །རྒྱུ ་དང་འབྲས་བུས་བསྡུས་པ་ནི། སྡུག་བསྔལ་ཚོགས་
263	prose	13	རང་ལ་གནས་པ་རྣམས་སྒྲོལ་མའི་རིགས་སྔགས་ཀྱི་མཐུས་སྤངས་པའོ། །
264	prose	9	སེམས་ཅན་གཞན་པ་རྣམས་ལ་ཡང་ངོ་། །
265	prose	17	ཞེས་པ་ནི། བདག་གི་དེ་བཞིན་དུ་སེམས་ཅན་གཞན་པ་རྣམས་ལའང་ཕན་པར་ནུས་སོ། །
266	prose	8	གཉིས་གསུམ་བདུན་དུ་མངོན་པར་བརྗོད་ན། །
